76 , 585465 , 7.50774e+006 , 4327 , 684.65 , 685.393 , 585018 , 7.50722e+006
77 , 585695 , 7.50789e+006 , 4327 , 760.069 , 950.565 , 585076 , 7.50717e+006
78 , 586885 , 7.50629e+006 , 4326 , 333.334 , 323.988 , 586721 , 7.50657e+006
79 , 589216 , 7.50919e+006 , 4326 , 4019.6 , 48.2646 , 589169 , 7.50921e+006
80 , 589675 , 7.50953e+006 , 4297 , 301.516 , 14.9499 , 589661 , 7.50953e+006
81 , 591760 , 7.50943e+006 , 4358 , 459.067 , 234.402 , 591973 , 7.50933e+006
82 , 613097 , 7.49707e+006 , 4392 , 1274.68 , 205.043 , 612902 , 7.49714e+006
83 , 617884 , 7.51441e+006 , 4238 , 631.981 , 578.766 , 618020 , 7.51385e+006
84 , 618282 , 7.51416e+006 , 4238 , 797.962 , 354.82 , 618184 , 7.51382e+006
85 , 620660 , 7.51482e+006 , 4288 , 342.036 , 93.0408 , 620739 , 7.51487e+006
86 , 633933 , 7.53923e+006 , 3848 , 1663.35 , 473.947 , 633882 , 7.5397e+006
87 , 681346 , 7.54628e+006 , 3758 , 3721.63 , 963.5 , 680440 , 7.54661e+006
88 , 683416 , 7.50811e+006 , 4321 , 1435.71 , 653.833 , 683306 , 7.50747e+006
89 , 683501 , 7.50811e+006 , 4321 , 1277.34 , 660.635 , 683463 , 7.50745e+006
90 , 684693 , 7.55313e+006 , 3665 , 2616.03 , 431.317 , 684890 , 7.55275e+006
91 , 684693 , 7.55313e+006 , 3665 , 2616.03 , 431.317 , 684890 , 7.55275e+006
92 , 685467 , 7.55559e+006 , 0 , 0 , 2000 , 685467 , 7.55559e+006
93 , 687212 , 7.55286e+006 , 3665 , 5332.93 , 120.719 , 687166 , 7.55275e+006
94 , 687240 , 7.51004e+006 , 4294 , 1166.03 , 42.5431 , 687235 , 7.50999e+006
95 , 687240 , 7.51004e+006 , 4294 , 1166.03 , 42.5431 , 687235 , 7.50999e+006
96 , 687240 , 7.51004e+006 , 4294 , 1166.03 , 42.5431 , 687235 , 7.50999e+006
97 , 687240 , 7.51004e+006 , 4294 , 1166.03 , 42.5431 , 687235 , 7.50999e+006
98 , 687240 , 7.51004e+006 , 4294 , 1166.03 , 42.5431 , 687235 , 7.50999e+006
99 , 687240 , 7.51004e+006 , 4294 , 1166.03 , 42.5431 , 687235 , 7.50999e+006
100 , 687326 , 7.51003e+006 , 4294 , 1251.65 , 50.8405 , 687320 , 7.50998e+006
101 , 690132 , 7.51508e+006 , 4237 , 2141.46 , 704.276 , 690814 , 7.5149e+006
102 , 708348 , 7.51512e+006 , 4204 , 4452.85 , 718.155 , 708917 , 7.51556e+006
103 , 743938 , 7.53943e+006 , 1914 , 7184.02 , 531.522 , 743541 , 7.53978e+006
104 , 749950 , 7.53912e+006 , 1913 , 1438.55 , 868.34 , 749173 , 7.53951e+006
105 , 750122 , 7.5409e+006 , 1897 , 4106.19 , 159.131 , 750264 , 7.54083e+006
106 , 753596 , 7.53254e+006 , 1935 , 4363.54 , 97.174 , 753504 , 7.53257e+006
107 , 753611 , 7.53343e+006 , 1935 , 5070.98 , 276.642 , 753759 , 7.5332e+006
108 , 754147 , 7.53296e+006 , 1924 , 319.673 , 25.0826 , 754170 , 7.53297e+006
109 , 754347 , 7.53289e+006 , 1924 , 457.747 , 133.538 , 754224 , 7.53284e+006
110 , 754391 , 7.5356e+006 , 1921 , 2395.31 , 115.013 , 754278 , 7.53562e+006
111 , 754532 , 7.53369e+006 , 1921 , 381.462 , 524.251 , 754010 , 7.53364e+006
112 , 755531 , 7.54399e+006 , 1889 , 4828.8 , 155.825 , 755603 , 7.54412e+006
113 , 755661 , 7.53967e+006 , 1901 , 548.479 , 41.6726 , 755619 , 7.53968e+006
114 , 755786 , 7.54032e+006 , 1901 , 1225.46 , 5.89997 , 755791 , 7.54031e+006
115 , 756047 , 7.54053e+006 , 1901 , 1558.26 , 45.1811 , 756066 , 7.54049e+006
116 , 759459 , 7.5614e+006 , 1799 , 2416.5 , 18.9957 , 759456 , 7.56142e+006
117 , 770866 , 7.569e+006 , 1761 , 4796.56 , 11.1402 , 770872 , 7.56899e+006
118 , 772137 , 7.56777e+006 , 1789 , 2724.39 , 752.32 , 772557 , 7.56715e+006
119 , 780334 , 7.56702e+006 , 1763 , 4991.95 , 315.091 , 780028 , 7.56709e+006
120 , 788342 , 7.61628e+006 , 1222 , 2457.68 , 214.323 , 788463 , 7.6161e+006
121 , 790143 , 7.61554e+006 , 1222 , 3670.49 , 1082.32 , 789569 , 7.61645e+006
122 , 791342 , 7.63094e+006 , 959 , 2362.64 , 663.319 , 791943 , 7.63065e+006
123 , 791418 , 7.63038e+006 , 959 , 2831.62 , 360.679 , 791745 , 7.63023e+006
124 , 791979 , 7.6151e+006 , 1242 , 2349.66 , 102.475 , 792060 , 7.61516e+006
125 , 798036 , 7.59698e+006 , 1522 , 1951.21 , 629.207 , 797727 , 7.59753e+006
126 , 803945 , 7.60214e+006 , 1456 , 1414.54 , 784.572 , 803380 , 7.60268e+006
127 , 808889 , 7.56919e+006 , 1758 , 3427.29 , 477.656 , 808534 , 7.56951e+006
128 , 821048 , 7.65504e+006 , 0 , 0 , 2000 , 821048 , 7.65504e+006
129 , 821518 , 7.65247e+006 , 544 , 3314.22 , 510.113 , 821811 , 7.65206e+006
130 , 821657 , 7.65219e+006 , 544 , 3267.54 , 201.015 , 821772 , 7.65203e+006
131 , 825274 , 7.57822e+006 , 0 , 0 , 2000 , 825274 , 7.57822e+006
132 , 836424 , 7.60266e+006 , 1439 , 4971.56 , 535.481 , 836603 , 7.60316e+006
133 , 847432 , 7.63264e+006 , 867 , 2224.46 , 301.435 , 847711 , 7.63252e+006
134 , 872476 , 7.59401e+006 , 1557 , 11368.5 , 408.405 , 872597 , 7.5944e+006
135 , 877766 , 7.5986e+006 , 0 , 0 , 2000 , 877766 , 7.5986e+006
136 , 895097 , 7.59251e+006 , 1618 , 20130.8 , 733.727 , 894689 , 7.59312e+006
137 , 375060 , 7.4176e+006 , 7152 , 2434.91 , 65.1298 , 375074 , 7.41753e+006
138 , 385967 , 7.41372e+006 , 6976 , 1790.31 , 65.1081 , 385913 , 7.41368e+006
139 , 392671 , 7.40546e+006 , 7027 , 1383.75 , 575.57 , 392581 , 7.40603e+006
140 , 394748 , 7.42049e+006 , 6926 , 607.646 , 617.937 , 394218 , 7.42017e+006
141 , 394707 , 7.41434e+006 , 6954 , 2898.43 , 28.4698 , 394679 , 7.41434e+006
142 , 396183 , 7.41041e+006 , 6996 , 3172.04 , 9.39076 , 396192 , 7.41041e+006
143 , 396103 , 7.43397e+006 , 6757 , 439.715 , 65.8938 , 396098 , 7.43403e+006
144 , 397704 , 7.42844e+006 , 6834 , 8129.73 , 375.397 , 397348 , 7.42856e+006
145 , 399541 , 7.42578e+006 , 6861 , 12235.4 , 264.983 , 399803 , 7.42574e+006
146 , 399552 , 7.42412e+006 , 6861 , 14496.6 , 437.231 , 399976 , 7.42423e+006
147 , 399741 , 7.42566e+006 , 6861 , 12307.5 , 65.0225 , 399805 , 7.42567e+006
148 , 399976 , 7.42452e+006 , 6861 , 14233.8 , 102.381 , 400062 , 7.42447e+006
149 , 400023 , 7.42594e+006 , 6861 , 11910.2 , 52.9187 , 399993 , 7.42598e+006
150 , 400521 , 7.42379e+006 , 6861 , 15020.2 , 370.1 , 400154 , 7.42374e+006
151 , 400982 , 7.42272e+006 , 6897 , 1266.4 , 223.297 , 400983 , 7.42294e+006
152 , 401240 , 7.42235e+006 , 6897 , 1493.9 , 591.247 , 401210 , 7.42294e+006
153 , 401362 , 7.42121e+006 , 7180 , 1825.54 , 400.255 , 400977 , 7.4211e+006
154 , 401983 , 7.42601e+006 , 0 , 0 , 2000 , 401983 , 7.42601e+006
155 , 402053 , 7.42401e+006 , 6897 , 2515.94 , 520.711 , 402038 , 7.42349e+006
156 , 402909 , 7.4322e+006 , 6776 , 6778.64 , 100.993 , 402838 , 7.43227e+006
157 , 403904 , 7.42332e+006 , 6897 , 4014.8 , 860.447 , 403238 , 7.42277e+006
158 , 404133 , 7.4275e+006 , 6874 , 7498.58 , 85.1673 , 404126 , 7.42759e+006
159 , 404353 , 7.42415e+006 , 0 , 0 , 2000 , 404353 , 7.42415e+006
160 , 404693 , 7.42431e+006 , 0 , 0 , 2000 , 404693 , 7.42431e+006
161 , 404690 , 7.42926e+006 , 0 , 0 , 2000 , 404690 , 7.42926e+006
162 , 404742 , 7.42554e+006 , 0 , 0 , 2000 , 404742 , 7.42554e+006
163 , 405047 , 7.43126e+006 , 0 , 0 , 2000 , 405047 , 7.43126e+006
164 , 407367 , 7.43746e+006 , 6718 , 705.181 , 306.651 , 407126 , 7.43765e+006
165 , 407574 , 7.42254e+006 , 6874 , 13613.2 , 1044.51 , 407569 , 7.42359e+006
166 , 407647 , 7.42909e+006 , 0 , 0 , 2000 , 407647 , 7.42909e+006
167 , 408697 , 7.4386e+006 , 6711 , 590.724 , 503.876 , 408952 , 7.43904e+006
168 , 409183 , 7.41031e+006 , 7016 , 1034.29 , 963.867 , 409677 , 7.41114e+006
169 , 410238 , 7.43772e+006 , 6828 , 16254.5 , 245.868 , 410442 , 7.43786e+006
170 , 410870 , 7.43185e+006 , 6869 , 10378.3 , 836.875 , 410266 , 7.43127e+006
171 , 414370 , 7.44101e+006 , 6835 , 285.315 , 32.4603 , 414402 , 7.44101e+006
172 , 415919 , 7.43874e+006 , 0 , 0 , 2000 , 415919 , 7.43874e+006
173 , 417825 , 7.4385e+006 , 6797 , 5723.77 , 500.613 , 417373 , 7.43872e+006
174 , 420007 , 7.44005e+006 , 0 , 0 , 2000 , 420007 , 7.44005e+006
175 , 423013 , 7.44164e+006 , 6727 , 2269.55 , 456.317 , 422570 , 7.44152e+006
176 , 423627 , 7.44392e+006 , 6658 , 2743.29 , 309.416 , 423936 , 7.44392e+006
177 , 426432 , 7.44621e+006 , 7179 , 494.515 , 106.738 , 426445 , 7.44631e+006
178 , 427944 , 7.44538e+006 , 7147 , 1099.93 , 648.285 , 427329 , 7.44518e+006
179 , 427945 , 7.44504e+006 , 7147 , 1296.49 , 578.858 , 427369 , 7.44498e+006
180 , 428121 , 7.44409e+006 , 7147 , 2385.59 , 476.391 , 427666 , 7.44395e+006
181 , 433641 , 7.45018e+006 , 7144 , 3466.85 , 105.227 , 433717 , 7.45025e+006
182 , 436370 , 7.45751e+006 , 6516 , 1397.7 , 15.1258 , 436361 , 7.45752e+006
183 , 437070 , 7.4536e+006 , 7201 , 3320.4 , 1069.26 , 437829 , 7.45436e+006
184 , 437329 , 7.45284e+006 , 6677 , 613.24 , 1092 , 436355 , 7.45234e+006
185 , 439543 , 7.45429e+006 , 7201 , 4438.2 , 1009.11 , 438696 , 7.45374e+006
186 , 440136 , 7.45552e+006 , 0 , 0 , 2000 , 440136 , 7.45552e+006
187 , 441072 , 7.45636e+006 , 0 , 0 , 2000 , 441072 , 7.45636e+006
188 , 442355 , 7.45596e+006 , 0 , 0 , 2000 , 442355 , 7.45596e+006
189 , 442909 , 7.45996e+006 , 6586 , 764.714 , 25.6095 , 442935 , 7.45996e+006
190 , 443703 , 7.46098e+006 , 6454 , 688.853 , 314.258 , 443409 , 7.46109e+006
191 , 451092 , 7.4654e+006 , 6492 , 1080.98 , 589.784 , 451675 , 7.46532e+006
192 , 458020 , 7.46324e+006 , 6453 , 6802.85 , 425.88 , 458432 , 7.46335e+006
193 , 458999 , 7.46985e+006 , 6311 , 4539.04 , 587.509 , 459057 , 7.47044e+006
194 , 460123 , 7.46515e+006 , 7141 , 2981.9 , 35.3202 , 460094 , 7.46513e+006
195 , 462469 , 7.43797e+006 , 6736 , 2056.71 , 584.857 , 462489 , 7.43739e+006
196 , 464051 , 7.46615e+006 , 7139 , 2816.47 , 864.814 , 463231 , 7.46642e+006
197 , 464275 , 7.46799e+006 , 7139 , 708.33 , 75.5407 , 464205 , 7.46802e+006
198 , 467639 , 7.46683e+006 , 6415 , 4013 , 369.4 , 467297 , 7.46669e+006
199 , 468486 , 7.47043e+006 , 7173 , 3856.01 , 222.386 , 468296 , 7.47055e+006
200 , 471786 , 7.47305e+006 , 6272 , 265.879 , 92.3917 , 471765 , 7.47314e+006
201 , 479876 , 7.47642e+006 , 7170 , 1149.53 , 167.933 , 480031 , 7.47635e+006
202 , 481983 , 7.47802e+006 , 6240 , 1511.01 , 154.216 , 481831 , 7.47799e+006
203 , 482701 , 7.49871e+006 , 6102 , 3940.52 , 49.8861 , 482686 , 7.49866e+006
204 , 482918 , 7.48297e+006 , 6198 , 405.163 , 9.71763 , 482920 , 7.48298e+006
205 , 486024 , 7.48537e+006 , 6198 , 4699.82 , 250.738 , 485825 , 7.48552e+006
206 , 486022 , 7.48823e+006 , 6180 , 1606.34 , 108.302 , 486128 , 7.48821e+006
207 , 488621 , 7.4835e+006 , 6199 , 4324.19 , 46.9197 , 488577 , 7.48348e+006
208 , 497373 , 7.50226e+006 , 6077 , 1364.72 , 229.171 , 497270 , 7.50246e+006
209 , 502769 , 7.5006e+006 , 6089 , 3040.05 , 458.621 , 502479 , 7.50095e+006
210 , 503112 , 7.50287e+006 , 0 , 0 , 2000 , 503112 , 7.50287e+006
211 , 503913 , 7.50567e+006 , 6058 , 8760.36 , 131.112 , 503909 , 7.5058e+006
212 , 504427 , 7.50472e+006 , 6058 , 9995.61 , 519.358 , 504763 , 7.50511e+006
213 , 504568 , 7.50189e+006 , 6089 , 5479.86 , 33.356 , 504598 , 7.50187e+006
214 , 504969 , 7.50293e+006 , 6089 , 6896.32 , 481.687 , 504565 , 7.5032e+006
215 , 509369 , 7.5081e+006 , 6040 , 9845.45 , 364.208 , 509455 , 7.50774e+006
216 , 514610 , 7.4926e+006 , 6169 , 4586.6 , 49.341 , 514610 , 7.49264e+006
217 , 522108 , 7.50796e+006 , 6046 , 1981.49 , 1057.79 , 522717 , 7.5071e+006
218 , 530095 , 7.50238e+006 , 6156 , 20833.8 , 27.4829 , 530105 , 7.50241e+006
219 , 530667 , 7.50247e+006 , 6156 , 21297.7 , 230.495 , 530494 , 7.50263e+006
