900,R228,1, 9.56813000000000E+0003, 1.01262500000000E+0005, 1.88004600000000E+0007, 1.88004600000000E+0007
1067,R2282,1, 8.50850000000000E+0003, 9.19620000000000E+0004, 1.85558400000000E+0007, 1.85558400000000E+0007
1033,R2254,1, 3.68403000000000E+0003, 8.40098900000000E+0004, 6.26129800000000E+0006, 1.24897160000000E+0007
1018,R22542,1, 2.26242000000000E+0003, 8.76939200000000E+0004, 2.86380400000000E+0006, 2.86380400000000E+0006
986,R2254,1, 1.99101000000000E+0003, 8.76939200000000E+0004, 3.36461400000000E+0006, 3.36461400000000E+0006
1088,R2252,1, 9.84015000000000E+0003, 8.33866000000000E+0004, 2.13026300000000E+0007, 2.13026300000000E+0007
1130,R224,1, 5.17782000000000E+0003, 7.81790100000000E+0004, 1.10906300000000E+0007, 2.61843680000000E+0007
1186,R224,-1, 3.21645000000000E+0003, 8.33568300000000E+0004, 7.70632200000000E+0006, 7.70632200000000E+0006
1152,R2242,1, 3.25395000000000E+0003, 8.33568300000000E+0004, 7.38741600000000E+0006, 7.38741600000000E+0006
1394,R2,1, 2.16110000000000E+0003, 5.86919600000000E+0004, 2.99540600000000E+0006, 7.64288932920000E+0009
1441,R231112,1, 5.53660000000000E+0003, 6.08530600000000E+0004, 9.87147100000000E+0006, 9.87147100000000E+0006
1375,R2,1, 2.19406000000000E+0003, 6.08530600000000E+0004, 3.85974900000000E+0006, 7.63002245220000E+0009
1347,R2,1, 4.88539000000000E+0003, 6.30471200000000E+0004, 8.51182700000000E+0006, 7.60375246120000E+0009
1298,R2,1, 3.65279000000000E+0003, 6.79325100000000E+0004, 5.10077600000000E+0006, 7.58227532420000E+0009
1302,R231152,1, 4.32208000000000E+0003, 7.15853000000000E+0004, 7.51909200000000E+0006, 7.51909200000000E+0006
1263,R2,1, 1.01274000000000E+0003, 7.15853000000000E+0004, 6.71061600000000E+0005, 7.56965545620000E+0009
1247,R231154,1, 6.01189000000000E+0003, 7.25980400000000E+0004, 1.19416900000000E+0007, 1.19416900000000E+0007
1252,R2,1, 3.67611000000000E+0003, 7.25980400000000E+0004, 6.25828900000000E+0006, 7.55704270460000E+0009
1294,R23116,-1, 7.11495000000000E+0003, 7.62741500000000E+0004, 1.37777800000000E+0007, 1.37777800000000E+0007
1251,R2,1, 3.74554000000000E+0003, 7.62741500000000E+0004, 6.76402000000000E+0006, 7.53700663560000E+0009
1262,R231172,1, 3.38926000000000E+0003, 8.00196900000000E+0004, 7.64103600000000E+0006, 7.64103600000000E+0006
1240,R2,1, 4.68440000000000E+0002, 8.00196900000000E+0004, 1.68879500000000E+0005, 7.52260157960000E+0009
1233,R23118,1, 4.74432000000000E+0003, 8.04881300000000E+0004, 9.07340900000000E+0006, 4.43366520000000E+0007
1168,R231182,1, 5.30330000000000E+0003, 8.52324500000000E+0004, 1.74783200000000E+0007, 1.74783200000000E+0007
1167,R23118,1, 2.61702000000000E+0003, 8.52324500000000E+0004, 5.78125400000000E+0006, 1.77849230000000E+0007
1135,R23118,1, 5.04783000000000E+0003, 8.78494700000000E+0004, 8.58744300000000E+0006, 8.58744300000000E+0006
1136,R231184,1, 2.83129000000000E+0003, 8.78494700000000E+0004, 3.41622600000000E+0006, 3.41622600000000E+0006
1234,R2,1, 5.27792000000000E+0003, 8.04881300000000E+0004, 1.17386200000000E+0007, 7.47809604810000E+0009
1217,R2312,-1, 6.25990000000000E+0002, 8.57660500000000E+0004, 8.99321100000000E+0005, 7.28806791000000E+0007
1277,R2312,-1, 8.29166000000000E+0003, 8.63920400000000E+0004, 2.44698100000000E+0007, 6.13781980000000E+0007
1293,R2312,-1, 1.42979000000000E+0003, 9.46837000000000E+0004, 2.87789400000000E+0006, 2.86112250000000E+0007
1344,R2312,1, 8.19425000000000E+0003, 9.61134900000000E+0004, 1.65072700000000E+0007, 1.65072700000000E+0007
1327,R23126,1, 2.86365000000000E+0003, 9.61134900000000E+0004, 9.22606100000000E+0006, 9.22606100000000E+0006
1311,R23124,1, 3.12031000000000E+0003, 9.46837000000000E+0004, 8.29716300000000E+0006, 8.29716300000000E+0006
1286,R23122,1, 4.23097000000000E+0003, 8.63920400000000E+0004, 1.06031600000000E+0007, 1.06031600000000E+0007
1214,R2,1, 3.31538000000000E+0003, 8.57660500000000E+0004, 8.36039000000000E+0006, 7.39347674900000E+0009
1188,R2,1, 7.55691000000000E+0003, 8.90814300000000E+0004, 2.13328800000000E+0007, 7.30922106400000E+0009
1143,R23152,1, 6.35912000000000E+0003, 9.66383400000000E+0004, 1.50414000000000E+0007, 1.50414000000000E+0007
1144,R2,1, 6.07500000000000E+0002, 9.66383400000000E+0004, 1.47639800000000E+0005, 7.27284678400000E+0009
1138,R2,1, 1.85080000000000E+0002, 9.72458400000000E+0004, 0.00000000000000E+0000, 7.22107759820000E+0009
1142,R2,1, 4.31195000000000E+0003, 9.74309200000000E+0004, 8.35005500000000E+0006, 7.21167225320000E+0009
1102,R2,1, 1.24054000000000E+0003, 1.01742870000000E+0005, 1.51933000000000E+0006, 7.11092422320000E+0009
1093,R2,1, 1.27256000000000E+0003, 1.02983410000000E+0005, 1.57043700000000E+0006, 7.06850548620000E+0009
1076,R232,-1, 4.64005000000000E+0003, 1.04255970000000E+0005, 8.13230000000000E+0006, 1.45666803000000E+0008
1139,R2322,-1, 6.45104000000000E+0003, 1.08896020000000E+0005, 1.59711900000000E+0007, 3.10329800000000E+0007
1158,R2322,-1, 4.97770000000000E+0003, 1.15347060000000E+0005, 1.50617900000000E+0007, 1.50617900000000E+0007
1060,R232,1, 3.56827000000000E+0003, 1.08896020000000E+0005, 6.73794600000000E+0006, 1.06501523000000E+0008
1028,R23232,1, 3.41060000000000E+0003, 1.12464290000000E+0005, 7.09049900000000E+0006, 7.09049900000000E+0006
1032,R232,1, 9.87110000000000E+0002, 1.12464290000000E+0005, 1.58193500000000E+0006, 9.26730780000000E+0007
1124,R2324,1, 6.35288000000000E+0003, 1.13451400000000E+0005, 1.42450600000000E+0007, 1.42450600000000E+0007
1030,R232,1, 2.05309000000000E+0003, 1.13451400000000E+0005, 2.48412600000000E+0006, 7.68460830000000E+0007
1008,R2326,1, 1.94936000000000E+0003, 1.15504490000000E+0005, 2.09606900000000E+0006, 2.06555140000000E+0007
975,R2326,1, 5.04538000000000E+0003, 1.17453850000000E+0005, 1.11198000000000E+0007, 1.11198000000000E+0007
970,R23262,1, 3.75618000000000E+0003, 1.17453850000000E+0005, 7.43964500000000E+0006, 7.43964500000000E+0006
1035,R232,1, 3.82524000000000E+0003, 1.15504490000000E+0005, 5.47668600000000E+0006, 5.37064430000000E+0007
1036,R232,1, 1.68665000000000E+0003, 1.19329730000000E+0005, 1.54296000000000E+0006, 3.80761170000000E+0007
1051,R232,1, 3.21082000000000E+0003, 1.21016380000000E+0005, 6.74537700000000E+0006, 3.65331570000000E+0007
1145,R232,1, 1.10771600000000E+0004, 1.24227200000000E+0005, 2.97877800000000E+0007, 2.97877800000000E+0007
1099,R2328,1, 5.66925000000000E+0003, 1.19329730000000E+0005, 1.01536400000000E+0007, 1.01536400000000E+0007
1073,R2,1, 5.60229000000000E+0003, 1.04255970000000E+0005, 1.10875400000000E+0007, 6.92126824620000E+0009
983,R2332,1, 7.48408000000000E+0003, 1.09858260000000E+0005, 1.75532800000000E+0007, 5.03477360000000E+0007
866,R2332,1, 9.61059000000000E+0003, 1.17342340000000E+0005, 2.41694600000000E+0007, 2.41694600000000E+0007
867,R23322,1, 2.64283000000000E+0003, 1.17342340000000E+0005, 8.62499600000000E+0006, 8.62499600000000E+0006
984,R2,1, 5.59870000000000E+0002, 1.09858260000000E+0005, 1.95321600000000E+0005, 6.85983297020000E+0009
973,R2,1, 9.72474000000000E+0003, 1.10418130000000E+0005, 1.77669400000000E+0007, 6.84257805860000E+0009
870,R2,1, 2.50944000000000E+0003, 1.20142870000000E+0005, 3.31479000000000E+0006, 6.81004317860000E+0009
839,R234,1, 7.34589000000000E+0003, 1.22652310000000E+0005, 1.23257300000000E+0007, 9.53000000000000E+0007
766,R234,1, 3.77092000000000E+0003, 1.29998200000000E+0005, 5.76773100000000E+0006, 5.65834600000000E+0007
744,R234,1, 1.61502000000000E+0003, 1.33769120000000E+0005, 2.26082900000000E+0006, 2.94305490000000E+0007
721,R2346,1, 8.36021000000000E+0003, 1.35384140000000E+0005, 1.31281300000000E+0007, 1.31281300000000E+0007
722,R234,1, 6.16899000000000E+0003, 1.35384140000000E+0005, 1.40415900000000E+0007, 1.40415900000000E+0007
745,R2344,1, 8.31608000000000E+0003, 1.33769120000000E+0005, 2.13851800000000E+0007, 2.13851800000000E+0007
751,R2342,1, 1.25174100000000E+0004, 1.29998200000000E+0005, 2.63908100000000E+0007, 2.63908100000000E+0007
840,R2,1, 1.01432000000000E+0003, 1.22652310000000E+0005, 9.44110300000000E+0005, 6.71142838860000E+0009
914,R236,1, 9.85444000000000E+0003, 1.23666630000000E+0005, 2.51408400000000E+0007, 1.61664275000000E+0008
913,R23612,1, 4.96235000000000E+0003, 1.33521070000000E+0005, 1.02501800000000E+0007, 1.02501800000000E+0007
955,R236,1, 7.15985000000000E+0003, 1.33521070000000E+0005, 1.63296600000000E+0007, 1.26273255000000E+0008
972,R2362,1, 6.72685000000000E+0003, 1.40680920000000E+0005, 1.27079200000000E+0007, 1.27079200000000E+0007
989,R236,1, 3.27609000000000E+0003, 1.40680920000000E+0005, 3.54980000000000E+0006, 9.72356750000000E+0007
995,R236,1, 2.53989000000000E+0003, 1.43957010000000E+0005, 3.63069500000000E+0006, 8.25953950000000E+0007
1020,R2366,-1, 1.90769000000000E+0003, 1.46496900000000E+0005, 2.89316600000000E+0006, 2.62135260000000E+0007
1107,R23662,-1, 4.46274000000000E+0003, 1.48404590000000E+0005, 1.05339600000000E+0007, 1.05339600000000E+0007
1127,R2366,1, 6.84163000000000E+0003, 1.48404590000000E+0005, 1.27864000000000E+0007, 1.27864000000000E+0007
1025,R236,1, 4.37905000000000E+0003, 1.46496900000000E+0005, 8.02007500000000E+0006, 5.27511740000000E+0007
1083,R236,1, 4.62922000000000E+0003, 1.50875950000000E+0005, 6.55151900000000E+0006, 2.47729690000000E+0007
1161,R236,1, 6.34015000000000E+0003, 1.55505170000000E+0005, 1.82214500000000E+0007, 1.82214500000000E+0007
1057,R2368,1, 6.57762000000000E+0003, 1.50875950000000E+0005, 1.99581300000000E+0007, 1.99581300000000E+0007
1039,R2364,1, 3.14589000000000E+0003, 1.43957010000000E+0005, 1.10904800000000E+0007, 1.10904800000000E+0007
829,R2,1, 7.57946000000000E+0003, 1.23666630000000E+0005, 1.37295800000000E+0007, 6.54882000330000E+0009
759,R2372,-1, 6.18875000000000E+0003, 1.31246090000000E+0005, 1.44614700000000E+0007, 3.82828570000000E+0007
679,R2372,1, 6.00189000000000E+0003, 1.37434840000000E+0005, 1.40690300000000E+0007, 1.40690300000000E+0007
680,R23722,1, 5.52512000000000E+0003, 1.37434840000000E+0005, 9.75235700000000E+0006, 9.75235700000000E+0006
760,R2,1, 6.66870000000000E+0002, 1.31246090000000E+0005, 4.47555600000000E+0005, 6.49680756630000E+0009
838,R23732,1, 9.05968000000000E+0003, 1.31912960000000E+0005, 2.17292800000000E+0007, 2.17292800000000E+0007
749,R2,1, 4.07683000000000E+0003, 1.31912960000000E+0005, 8.64181700000000E+0006, 6.47463073070000E+0009
784,R2374,1, 7.09135000000000E+0003, 1.35989790000000E+0005, 1.46348500000000E+0007, 8.63451650000000E+0007
847,R23742,1, 3.72346000000000E+0003, 1.43081140000000E+0005, 4.65222400000000E+0006, 4.65222400000000E+0006
789,R2374,1, 2.34253000000000E+0003, 1.43081140000000E+0005, 3.00148800000000E+0006, 6.70580910000000E+0007
811,R2374,-1, 2.25319000000000E+0003, 1.45423670000000E+0005, 2.86326200000000E+0006, 5.90727710000000E+0007
892,R23746,-1, 4.04163000000000E+0003, 1.47676860000000E+0005, 1.25649700000000E+0007, 1.25649700000000E+0007
837,R2374,1, 4.13955000000000E+0003, 1.47676860000000E+0005, 9.39262900000000E+0006, 4.36445390000000E+0007
924,R2374,1, 8.49877000000000E+0003, 1.51816410000000E+0005, 2.24514600000000E+0007, 2.24514600000000E+0007
922,R23748,1, 5.88037000000000E+0003, 1.51816410000000E+0005, 1.18004500000000E+0007, 1.18004500000000E+0007
790,R23744,1, 2.45905000000000E+0003, 1.45423670000000E+0005, 4.98383200000000E+0006, 4.98383200000000E+0006
710,R2,1, 1.08797000000000E+0003, 1.35989790000000E+0005, 2.33663400000000E+0006, 6.37964374870000E+0009
699,R2,1, 5.31995000000000E+0003, 1.37077760000000E+0005, 8.13215000000000E+0006, 6.34758837470000E+0009
644,R2,1, 2.05574000000000E+0003, 1.42397710000000E+0005, 2.88003900000000E+0006, 6.31092673170000E+0009
686,R238,-1, 8.91018000000000E+0003, 1.44453450000000E+0005, 1.69029200000000E+0007, 2.78309207300000E+0008
696,R2382,1, 3.59909000000000E+0003, 1.53363630000000E+0005, 5.13696400000000E+0006, 2.19980220000000E+0007
682,R23822,1, 2.41670000000000E+0003, 1.56962720000000E+0005, 4.71211800000000E+0006, 4.71211800000000E+0006
695,R2382,1, 6.49032000000000E+0003, 1.56962720000000E+0005, 1.21489400000000E+0007, 1.21489400000000E+0007
729,R238,1, 4.89464000000000E+0003, 1.53363630000000E+0005, 9.55184900000000E+0006, 2.39408265300000E+0008
779,R238,-1, 4.83311000000000E+0003, 1.58258270000000E+0005, 1.45276500000000E+0007, 2.17088466300000E+0008
788,R238,1, 1.31501000000000E+0003, 1.63091380000000E+0005, 1.41763900000000E+0006, 1.88012776300000E+0008
787,R2384,1, 7.27880000000000E+0002, 1.64406390000000E+0005, 4.58535200000000E+0005, 6.87061202000000E+0007
783,R23842,1, 7.74598000000000E+0003, 1.65134270000000E+0005, 1.26120100000000E+0007, 1.26120100000000E+0007
808,R2384,1, 8.51040000000000E+0003, 1.65134270000000E+0005, 1.52580800000000E+0007, 5.56355750000000E+0007
828,R2384,-1, 1.31818100000000E+0004, 1.73644670000000E+0005, 3.05954700000000E+0007, 3.05954700000000E+0007
765,R23844,1, 4.01704000000000E+0003, 1.73644670000000E+0005, 9.78202500000000E+0006, 9.78202500000000E+0006
814,R238,1, 3.11800000000000E+0003, 1.64406390000000E+0005, 5.14636700000000E+0006, 1.17889017100000E+0008
925,R2386,-1, 6.88565000000000E+0003, 1.67524390000000E+0005, 1.85317400000000E+0007, 1.85317400000000E+0007
898,R238,1, 7.09932000000000E+0003, 1.67524390000000E+0005, 1.91177000000000E+0007, 9.42109101000000E+0007
907,R2388,-1, 1.48970000000000E+0003, 1.74623710000000E+0005, 1.31392800000000E+0006, 3.61682380000000E+0007
971,R2388,-1, 1.00844900000000E+0004, 1.76113410000000E+0005, 1.82105800000000E+0007, 1.82105800000000E+0007
908,R23882,1, 6.13635000000000E+0003, 1.76113410000000E+0005, 1.66437300000000E+0007, 1.66437300000000E+0007
910,R238,1, 1.00669000000000E+0003, 1.74623710000000E+0005, 5.75722100000000E+0005, 3.89249721000000E+0007
1091,R238,-1, 1.10124100000000E+0004, 1.75630400000000E+0005, 2.57761400000000E+0007, 2.57761400000000E+0007
941,R23892,1, 3.61824000000000E+0003, 1.75630400000000E+0005, 1.25731100000000E+0007, 1.25731100000000E+0007
854,R23834,1, 5.04004000000000E+0003, 1.63091380000000E+0005, 1.45480400000000E+0007, 1.45480400000000E+0007
730,R23832,1, 7.10922000000000E+0003, 1.58258270000000E+0005, 1.27679500000000E+0007, 1.27679500000000E+0007
624,R2,1, 3.11380000000000E+0002, 1.44453450000000E+0005, 4.35729800000000E+0004, 6.02973748540000E+0009
621,R2,1, 6.10160000000000E+0002, 1.44764830000000E+0005, 2.88748600000000E+0005, 5.98965235742000E+0009
612,R2,1, 2.56094000000000E+0003, 1.45374990000000E+0005, 3.73438000000000E+0006, 5.93659043182000E+0009
606,R2,1, 6.18383000000000E+0003, 1.47935930000000E+0005, 1.71024200000000E+0007, 5.91752502182000E+0009
706,R23934,-1, 1.47299800000000E+0004, 1.54119760000000E+0005, 3.73948300000000E+0007, 3.73948300000000E+0007
574,R2,1, 6.04720000000000E+0002, 1.54119760000000E+0005, 4.32291900000000E+0005, 5.86302777182000E+0009
570,R2,1, 4.21489000000000E+0003, 1.54724480000000E+0005, 9.02038600000000E+0006, 5.81078637992000E+0009
544,R2,1, 4.10072000000000E+0003, 1.58939370000000E+0005, 8.17240100000000E+0006, 5.74925192392000E+0009
747,R2398,-1, 1.79126500000000E+0004, 1.63040090000000E+0005, 5.22923100000000E+0007, 5.22923100000000E+0007
538,R2,1, 2.33001000000000E+0003, 1.63040090000000E+0005, 5.08677500000000E+0006, 5.68878721292000E+0009
508,R24,1, 9.05941000000000E+0003, 1.65370100000000E+0005, 1.60837100000000E+0007, 2.02663913990000E+0009
445,R2412,1, 1.08073200000000E+0004, 1.74429510000000E+0005, 2.99354000000000E+0007, 2.99354000000000E+0007
444,R24,1, 2.25996000000000E+0003, 1.74429510000000E+0005, 4.29429900000000E+0006, 1.98062002990000E+0009
426,R24,1, 3.29874000000000E+0003, 1.76689470000000E+0005, 6.61855700000000E+0006, 1.96749232790000E+0009
394,R24,1, 4.33569000000000E+0003, 1.79988210000000E+0005, 5.47072600000000E+0006, 1.78624067380000E+0009
350,R24,1, 2.85746000000000E+0003, 1.84323900000000E+0005, 4.27436600000000E+0006, 1.76922009780000E+0009
327,R2434,1, 7.09214000000000E+0003, 1.87181360000000E+0005, 1.51585500000000E+0007, 1.51585500000000E+0007
328,R24,1, 1.90601000000000E+0003, 1.87181360000000E+0005, 1.87555600000000E+0006, 1.74978718180000E+0009
324,R24,1, 5.17304000000000E+0003, 1.89087370000000E+0005, 6.04026300000000E+0006, 1.71543434580000E+0009
297,R2438,1, 8.07712000000000E+0003, 1.94260410000000E+0005, 1.63781400000000E+0007, 1.63781400000000E+0007
298,R24,1, 2.49456000000000E+0003, 1.94260410000000E+0005, 3.10821800000000E+0006, 1.69301594280000E+0009
289,R24,1, 1.83164000000000E+0003, 1.96754970000000E+0005, 1.58711100000000E+0006, 1.67866351480000E+0009
277,R24,1, 4.92642000000000E+0003, 1.98586610000000E+0005, 8.06614200000000E+0006, 1.53255870980000E+0009
244,R24,1, 3.42348000000000E+0003, 2.03513030000000E+0005, 5.18912500000000E+0006, 1.49702086080000E+0009
221,R24532,-1, 7.49356000000000E+0003, 2.06936510000000E+0005, 2.60846700000000E+0007, 2.60846700000000E+0007
222,R24,1, 2.04343000000000E+0003, 2.06936510000000E+0005, 1.87706800000000E+0006, 1.46574706580000E+0009
218,R24,1, 4.79573000000000E+0003, 2.08979940000000E+0005, 8.55026700000000E+0006, 1.43282005280000E+0009
182,R24,1, 2.98529000000000E+0003, 2.13775670000000E+0005, 6.07556400000000E+0006, 1.34886028580000E+0009
165,R2458,-1, 5.60174000000000E+0003, 2.16760960000000E+0005, 2.73133500000000E+0007, 2.73133500000000E+0007
166,R24,-1, 1.30488600000000E+0004, 2.16760960000000E+0005, 3.41838400000000E+0007, 1.31547137180000E+0009
128,R24,-1, 1.36995800000000E+0004, 2.29809820000000E+0005, 4.20740900000000E+0007, 1.10189790180000E+0009
99,R2472,-1, 1.08088300000000E+0004, 2.43509400000000E+0005, 3.07092600000000E+0007, 3.07092600000000E+0007
100,R24,1, 9.00696000000000E+0003, 2.43509400000000E+0005, 1.21773400000000E+0007, 1.02911455180000E+0009
94,R2474,-1, 6.38349000000000E+0003, 2.52516360000000E+0005, 1.48680300000000E+0007, 1.22003272000000E+0008
84,R24742,-1, 8.75042000000000E+0003, 2.58899850000000E+0005, 2.76080500000000E+0007, 2.76080500000000E+0007
89,R2474,-1, 8.21088000000000E+0003, 2.58899850000000E+0005, 1.66835200000000E+0007, 7.95271920000000E+0007
88,R2474,-1, 4.27044000000000E+0003, 2.67110730000000E+0005, 6.15981200000000E+0006, 4.26264420000000E+0007
77,R2474,-1, 8.24272000000000E+0003, 2.71381170000000E+0005, 2.24805300000000E+0007, 2.24805300000000E+0007
76,R24746,-1, 5.39674000000000E+0003, 2.71381170000000E+0005, 1.39861000000000E+0007, 1.39861000000000E+0007
91,R24744,-1, 6.38594000000000E+0003, 2.67110730000000E+0005, 2.02172300000000E+0007, 2.02172300000000E+0007
95,R24,-1, 2.33409000000000E+0003, 2.52516360000000E+0005, 2.51624700000000E+0006, 8.94933939800000E+0008
92,R24,-1, 4.84214000000000E+0003, 2.54850450000000E+0005, 7.47046100000000E+0006, 8.66265192800000E+0008
81,R2476,-1, 1.82216000000000E+0003, 2.59692590000000E+0005, 2.10575100000000E+0006, 4.14476670000000E+0007
78,R2476,-1, 3.41969000000000E+0003, 2.61514750000000E+0005, 8.21847000000000E+0006, 2.55323360000000E+0007
73,R2476,-1, 4.68765000000000E+0003, 2.64934440000000E+0005, 1.00099100000000E+0007, 1.00099100000000E+0007
72,R24764,-1, 4.86693000000000E+0003, 2.64934440000000E+0005, 7.30395600000000E+0006, 7.30395600000000E+0006
90,R24762,-1, 6.11012000000000E+0003, 2.61514750000000E+0005, 1.38095800000000E+0007, 1.38095800000000E+0007
80,R24,-1, 7.06173000000000E+0003, 2.59692590000000E+0005, 1.55303800000000E+0007, 8.17347064800000E+0008
66,R24772,-1, 7.80456000000000E+0003, 2.66754320000000E+0005, 2.88147500000000E+0007, 2.88147500000000E+0007
68,R24,-1, 5.38368000000000E+0003, 2.66754320000000E+0005, 1.53140400000000E+0007, 7.73001934800000E+0008
53,R24,-1, 3.19767000000000E+0003, 2.72138000000000E+0005, 4.82120700000000E+0006, 7.45267344800000E+0008
44,R2478,-1, 1.05381300000000E+0004, 2.75335670000000E+0005, 5.11265500000000E+0007, 5.11265500000000E+0007
45,R24,-1, 7.17909000000000E+0003, 2.75335670000000E+0005, 1.61519300000000E+0007, 6.89319587800000E+0008
43,R24,-1, 1.70303000000000E+0003, 2.82514760000000E+0005, 1.40054900000000E+0006, 5.35290655800000E+0008
41,R2492,-1, 7.35706000000000E+0003, 2.84217790000000E+0005, 1.78057600000000E+0007, 6.19085860000000E+0007
30,R2492,-1, 3.26297000000000E+0003, 2.91574850000000E+0005, 1.01712300000000E+0007, 2.92686060000000E+0007
